92.81928780284044,92.0
0.0,44.57
0.0,45.67
30.871240601503757,11.3
30.625567521908987,57.27
40.06395562075922,90.72
10.267857142857142,76.83
99.47916666666667,87.23
0.0,72.97
88.38178780284044,90.13
1.3157894736842104,60.77
33.18089430894309,56.08
37.246564072783585,66.33
92.38518043075167,85.92
0.0,45.08
14.06794425087108,44.92
97.54464285714286,90.67
90.78947368421052,79.17
0.0,68.7
50.93735470420323,81.67
0.0,47.83
0.0,77.63
32.76785714285714,76.3
86.78286625655046,59.5
55.35294027752307,87.8
75.15085501077158,75.47
0.0,46.92
14.982578397212542,67.97
4.5,75.0
0.0,58.28
66.12217790410988,77.33
13.64329268292683,66.93
0.0,67.25
0.0,65.67
49.30332946186604,42.5
0.0,0.0
89.69359003569531,87.67
80.28460783796149,75.33
0.0,56.1
6.696428571428571,76.58
85.0,82.83
85.56012999979623,69.6
0.8928571428571428,18.12
72.64937936118938,59.5
8.517857142857142,53.13
25.105255516840884,55.2
0.0,51.35
0.0,16.81
4.050522648083623,58.33
24.70291327913279,58.33
12.434668989547038,14.5
61.8875690704959,52.0
62.86424834258595,69.3
99.34210526315789,80.83
0.0,57.0
21.243466898954704,62.43
87.98459331995917,63.22
14.149483557378293,54.37
17.610965931087883,49.83
57.71476339592515,69.33
13.627819548872182,29.83
4.464285714285714,57.33
5.803571428571429,67.1
25.40287456445993,58.33
0.0,35.08
67.16409927257168,79.83
0.0,84.67
31.75609246693971,21.44
71.77787965849583,71.67
10.714285714285714,65.2
88.55733082706766,85.83
97.71825396825398,87.0
21.958852924995416,50.3
17.60670731707317,77.03
0.0,34.75
11.160714285714286,47.83
2.232142857142857,69.0
0.0,70.83
74.03722721437741,86.0
0.8928571428571428,62.75
10.714285714285714,44.65
61.233031071766625,66.5
8.242595818815332,61.33
0.0,59.05
63.81610391462767,81.17
53.90345528455285,76.3
98.23232323232324,77.5
71.16304457559272,86.17
67.54950569327976,83.17
18.270905923344948,81.25
10.714285714285714,69.17
0.0,59.8
0.0,33.54
100.0,92.5
52.763806226579014,54.33
0.0,1.83
17.284843205574912,39.62
43.77088554720133,82.5
0.0,59.83
92.62243515292296,85.67
9.418554006968641,67.83
45.821957193427025,75.8
0.0,76.75
97.91666666666667,88.0
0.0,12.0
25.05574912891986,15.25
9.375,63.33
0.0,48.42
73.86017126148705,79.43
15.982578397212542,62.5
0.0,0.0
0.0,9.33
0.0,58.0
0.0,15.7
91.0832893393869,79.67
26.77777777777778,78.0
8.928571428571429,67.33
60.268901420217205,76.18
38.85191637630662,67.33
16.107142857142858,54.33
69.23215860234473,77.47
22.746080139372822,68.67
26.58695056191847,67.67
77.89260197796784,69.5
78.54761904761905,83.83
82.92842925866033,80.5
3.125,23.52
91.85739755893799,64.17
0.0,0.0
0.0,49.58
4.017857142857143,76.67
91.0152922957801,71.17
30.92413799650642,72.17
38.577659271978916,65.0
5.07404181184669,51.2
0.0,0.0
31.21345029239766,77.0
0.0,72.42
39.079798072416814,48.63
50.0840108401084,33.67
98.61111111111111,82.83
0.0,68.7
10.375,72.25
4.910714285714286,58.72
0.0,0.0
9.375,80.92
80.9888056245566,59.83
66.68932354907965,48.17
10.714285714285714,65.97
97.16468253968254,80.17
0.0,22.75
7.142857142857142,59.93
20.40505226480836,86.67
10.714285714285714,52.75
53.56203007518797,57.27
0.0,64.27
18.673780487804876,71.97
100.0,75.55
57.70570087450703,67.92
100.0,89.33
58.02073457850095,64.75
0.0,51.92
4.464285714285714,21.25
0.0,71.55
70.11382854771816,72.1
0.0,42.8
97.27182539682539,66.0
27.834965971840173,61.92
3.668261562998405,40.75
58.83799414463727,35.0
25.389808362369337,62.33
81.42585862290612,78.42
98.61111111111111,69.5
22.767857142857142,73.35
83.23265666012776,65.17
67.98611111111111,84.5
84.82508354218879,85.33
15.267857142857142,39.5
13.170948203842942,43.67
9.090592334494774,36.58
47.642827504830066,72.67
0.0,0.0
72.25461218641578,88.5
40.62180048235889,73.43
45.383275261324044,63.67
15.625,65.25
0.0,86.0
22.395833333333332,68.0
0.0,3.22
67.7579365079365,84.8
29.2820910369049,40.97
27.991227607081267,76.58
62.39473684210526,51.57
6.696428571428571,69.55
98.23232323232324,90.93
25.618022328548644,64.63
69.84462380081764,53.97
7.604094076655053,55.42
0.0,71.92
14.637445887445889,82.75
4.910714285714286,82.08
97.21428571428572,78.8
57.43550950547099,84.25
41.326576094708315,80.33
7.5892857142857135,38.67
46.76668806161746,70.83
0.0,43.25
29.31184668989547,66.33
65.15899122807018,65.17
0.0,62.0
21.986291949385663,32.83
83.37828820017523,62.42
12.103174603174603,82.3
39.716636380307754,68.03
97.29532163742691,72.5
25.0,18.0
0.0,25.33
0.0,19.25
0.0,64.67
62.418304399209404,84.5
43.87807262983771,63.67
0.0,0.0
